Loading network for case 'demoVerbundnetz_SimulationNeu' from data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus...
Loading VICUS file: data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus
Parsed Simultaneity Spline: 63 points.
data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus
Found peak day: day 24 (hours 552-575) with peak=7400.0000
Force-selected profile: Residential_SingleFamily_HeatingLoad.tsv (peak day extraction, resampled to 96 steps)
Peak day profile plot saved to output/peak_day_profile.png
Created 692 consumers and 1594 relevant optimization edges.

--- Starting Optimization using Scheme 'v4' for demoVerbundnetz_SimulationNeu ---
Initial weighted error (using v4): 1580050.223118
Regularization target: 1.0000
  Iter 0: Obj=1580050.223118 (Fit: 1580050.223118, Reg: 0.000000) | LR: 0.000001
  Iter 200: Obj=21015.878089 (Fit: 21013.525456, Reg: 2.352633) | LR: 0.000046
  Iter 400: Obj=19769.469696 (Fit: 19766.800418, Reg: 2.669278) | LR: 0.000048
  Iter 600: Obj=19635.021952 (Fit: 19632.273872, Reg: 2.748081) | LR: 0.000049
  Iter 800: Obj=19582.853111 (Fit: 19580.059860, Reg: 2.793251) | LR: 0.000049
  Iter 1000: Obj=19564.499450 (Fit: 19561.683059, Reg: 2.816391) | LR: 0.000049
  Iter 1200: Obj=19556.749596 (Fit: 19553.919986, Reg: 2.829610) | LR: 0.000049
  Iter 1400: Obj=19551.603843 (Fit: 19548.763473, Reg: 2.840370) | LR: 0.000049
  Iter 1600: Obj=19548.285739 (Fit: 19545.438066, Reg: 2.847672) | LR: 0.000049
  Iter 1800: Obj=19546.035561 (Fit: 19543.182275, Reg: 2.853285) | LR: 0.000049
Final Error: 19544.263470

================================================================================
OPTIMIZATION RESULTS
================================================================================

OPTIMIZED EDGES (n_consumers > 1): 816 edges
--------------------------------------------------------------------------------
Edge ID              | n_e   | Target g(n)  | Achieved g   | Deviation 
5916->5862           | 15    | 0.9485       | 0.9444       | -0.0041   
5708->5563           | 15    | 0.9485       | 0.9061       | -0.0424   
5352->5727           | 15    | 0.9485       | 0.9495       | 0.0010    
7295->7428           | 15    | 0.9485       | 0.8795       | -0.0690   
6776->6834           | 15    | 0.9485       | 0.5821       | -0.3664   
6834->6833           | 15    | 0.9485       | 0.5821       | -0.3664   
6833->7232           | 15    | 0.9485       | 0.5821       | -0.3664   
7562->7407           | 15    | 0.9485       | 0.9502       | 0.0017    
7238->7438           | 15    | 0.9485       | 0.9413       | -0.0072   
7814->6919           | 15    | 0.9485       | 0.9485       | -0.0000   
7799->7742           | 15    | 0.9485       | 0.9494       | 0.0009    
6919->7860           | 15    | 0.9485       | 0.9485       | -0.0000   
7951->7883           | 15    | 0.9485       | 0.8175       | -0.1309   
6949->6965           | 15    | 0.9485       | 0.9167       | -0.0318   
6965->7874           | 15    | 0.9485       | 0.9167       | -0.0318   
5539->5769           | 14    | 0.9540       | 0.8251       | -0.1288   
5998->5687           | 14    | 0.9540       | 0.9554       | 0.0014    
5475->5386           | 14    | 0.9540       | 0.8159       | -0.1381   
5763->5584           | 14    | 0.9540       | 0.8773       | -0.0766   
6181->6313           | 14    | 0.9540       | 0.9491       | -0.0049   
5862->5204           | 14    | 0.9540       | 0.9561       | 0.0021    
5563->5054           | 14    | 0.9540       | 0.9461       | -0.0078   
5054->5660           | 14    | 0.9540       | 0.9461       | -0.0078   
5727->5983           | 14    | 0.9540       | 0.9521       | -0.0019   
7428->7392           | 14    | 0.9540       | 0.9248       | -0.0292   
7232->7531           | 14    | 0.9540       | 0.6418       | -0.3122   
7407->6863           | 14    | 0.9540       | 0.9540       | 0.0000    
7438->7679           | 14    | 0.9540       | 0.9537       | -0.0003   
7742->7727           | 14    | 0.9540       | 0.9544       | 0.0004    
7860->7035           | 14    | 0.9540       | 0.9639       | 0.0100    
7883->6935           | 14    | 0.9540       | 0.8501       | -0.1039   
6935->7694           | 14    | 0.9540       | 0.8501       | -0.1039   
7874->7810           | 14    | 0.9540       | 0.9380       | -0.0160   
4941->4927           | 13    | 0.9593       | 0.7591       | -0.2002   
4927->5734           | 13    | 0.9593       | 0.7591       | -0.2002   
5769->5424           | 13    | 0.9593       | 0.8831       | -0.0762   
5687->5663           | 13    | 0.9593       | 0.9604       | 0.0011    
5386->6052           | 13    | 0.9593       | 0.9174       | -0.0419   
5584->5889           | 13    | 0.9593       | 0.9383       | -0.0210   
6313->5505           | 13    | 0.9593       | 0.9601       | 0.0008    
5204->5499           | 13    | 0.9593       | 0.9570       | -0.0023   
5660->6244           | 13    | 0.9593       | 0.9581       | -0.0012   
5983->5118           | 13    | 0.9593       | 0.9594       | 0.0001    
5118->5655           | 13    | 0.9593       | 0.9594       | 0.0001    
7392->6809           | 13    | 0.9593       | 0.9600       | 0.0007    
6809->7413           | 13    | 0.9593       | 0.9600       | 0.0007    
7531->7491           | 13    | 0.9593       | 0.7120       | -0.2473   
6863->7448           | 13    | 0.9593       | 0.9577       | -0.0016   
7679->7454           | 13    | 0.9593       | 0.9596       | 0.0003    
7694->7957           | 13    | 0.9593       | 0.9416       | -0.0177   
7810->6966           | 13    | 0.9593       | 0.9671       | 0.0079    
6966->7917           | 13    | 0.9593       | 0.9671       | 0.0079    
7114->7107           | 12    | 0.9644       | 0.7354       | -0.2290   
7107->7503           | 12    | 0.9644       | 0.7354       | -0.2290   
5734->5932           | 12    | 0.9644       | 0.8107       | -0.1537   
5663->5944           | 12    | 0.9644       | 0.9647       | 0.0003    
6052->5669           | 12    | 0.9644       | 0.9624       | -0.0020   
5889->5284           | 12    | 0.9644       | 0.9657       | 0.0013    
5505->5126           | 12    | 0.9644       | 0.9645       | 0.0001    
5126->5125           | 12    | 0.9644       | 0.9645       | 0.0001    
6244->5597           | 12    | 0.9644       | 0.9683       | 0.0039    
5655->5959           | 12    | 0.9644       | 0.9642       | -0.0002   
7491->7568           | 12    | 0.9644       | 0.8262       | -0.1382   
7448->6864           | 12    | 0.9644       | 0.9646       | 0.0002    
6864->7248           | 12    | 0.9644       | 0.9646       | 0.0002    
7454->7599           | 12    | 0.9644       | 0.9719       | 0.0074    
7727->7685           | 12    | 0.9644       | 0.9663       | 0.0019    
7957->7870           | 12    | 0.9644       | 0.9659       | 0.0015    
7917->7002           | 12    | 0.9644       | 0.9755       | 0.0110    
7503->7374           | 11    | 0.9693       | 0.8323       | -0.1370   
5932->5746           | 11    | 0.9693       | 0.8397       | -0.1296   
5424->6238           | 11    | 0.9693       | 0.9638       | -0.0055   
5944->5779           | 11    | 0.9693       | 0.9693       | 0.0000    
5669->5376           | 11    | 0.9693       | 0.9713       | 0.0020    
5284->5408           | 11    | 0.9693       | 0.9710       | 0.0017    
5499->5953           | 11    | 0.9693       | 0.9715       | 0.0022    
5125->6130           | 11    | 0.9693       | 0.9704       | 0.0011    
5597->6347           | 11    | 0.9693       | 0.9721       | 0.0028    
5959->5119           | 11    | 0.9693       | 0.9696       | 0.0003    
7413->7276           | 11    | 0.9693       | 0.9719       | 0.0026    
7568->7541           | 11    | 0.9693       | 0.8640       | -0.1053   
7248->7334           | 11    | 0.9693       | 0.9689       | -0.0004   
7599->7624           | 11    | 0.9693       | 0.9729       | 0.0036    
7035->6920           | 11    | 0.9693       | 0.9644       | -0.0049   
7685->7730           | 11    | 0.9693       | 0.9697       | 0.0004    
6920->7903           | 11    | 0.9693       | 0.9644       | -0.0049   
7870->7718           | 11    | 0.9693       | 0.9695       | 0.0002    
7374->7445           | 10    | 0.9740       | 0.9611       | -0.0129   
4905->4888           | 10    | 0.9740       | 0.8026       | -0.1714   
4888->5427           | 10    | 0.9740       | 0.8026       | -0.1714   
5746->6304           | 10    | 0.9740       | 0.8700       | -0.1039   
6238->5367           | 10    | 0.9740       | 0.9763       | 0.0023    
5779->5517           | 10    | 0.9740       | 0.9736       | -0.0004   
5376->6173           | 10    | 0.9740       | 0.9735       | -0.0005   
5408->6019           | 10    | 0.9740       | 0.9760       | 0.0021    
5953->5203           | 10    | 0.9740       | 0.9733       | -0.0006   
5203->5493           | 10    | 0.9740       | 0.9733       | -0.0006   
6130->6310           | 10    | 0.9740       | 0.9727       | -0.0013   
6347->5055           | 10    | 0.9740       | 0.9752       | 0.0013    
5055->5056           | 10    | 0.9740       | 0.9752       | 0.0013    
5056->6178           | 10    | 0.9740       | 0.9752       | 0.0013    
7276->7263           | 10    | 0.9740       | 0.9745       | 0.0005    
7541->7416           | 10    | 0.9740       | 0.9695       | -0.0044   
7334->6865           | 10    | 0.9740       | 0.9742       | 0.0003    
7624->6813           | 10    | 0.9740       | 0.9758       | 0.0019    
7730->7059           | 10    | 0.9740       | 0.9734       | -0.0005   
7903->7948           | 10    | 0.9740       | 0.9714       | -0.0025   
7718->7887           | 10    | 0.9740       | 0.9740       | 0.0001    
7445->7140           | 9     | 0.9783       | 0.9806       | 0.0022    
5427->5448           | 9     | 0.9783       | 0.8824       | -0.0959   
6304->6031           | 9     | 0.9783       | 0.9044       | -0.0739   
5367->6136           | 9     | 0.9783       | 0.9802       | 0.0018    
5517->5466           | 9     | 0.9783       | 0.9782       | -0.0001   
6173->5094           | 9     | 0.9783       | 0.9782       | -0.0001   
5094->5606           | 9     | 0.9783       | 0.9782       | -0.0001   
5194->5183           | 9     | 0.9783       | 0.8252       | -0.1531   
5183->5182           | 9     | 0.9783       | 0.8252       | -0.1531   
6019->5024           | 9     | 0.9783       | 0.9760       | -0.0023   
5024->5442           | 9     | 0.9783       | 0.9760       | -0.0023   
5493->5490           | 9     | 0.9783       | 0.9772       | -0.0011   
6310->5588           | 9     | 0.9783       | 0.9786       | 0.0003    
6178->5057           | 9     | 0.9783       | 0.9850       | 0.0067    
5057->5084           | 9     | 0.9783       | 0.9850       | 0.0067    
5240->5241           | 9     | 0.9783       | 0.5987       | -0.3796   
5241->7587           | 9     | 0.9783       | 0.5987       | -0.3796   
6748->6749           | 9     | 0.9783       | 0.7234       | -0.2550   
6749->7325           | 9     | 0.9783       | 0.7234       | -0.2550   
7263->7346           | 9     | 0.9783       | 0.9772       | -0.0011   
7416->7404           | 9     | 0.9783       | 0.9803       | 0.0020    
7059->7721           | 9     | 0.9783       | 0.9784       | 0.0001    
7948->7945           | 9     | 0.9783       | 0.9788       | 0.0005    
7887->7939           | 9     | 0.9783       | 0.9786       | 0.0003    
7140->7220           | 8     | 0.9824       | 0.9821       | -0.0003   
4905->6215           | 8     | 0.9824       | 0.7174       | -0.2651   
5448->5627           | 8     | 0.9824       | 0.9782       | -0.0043   
6031->5349           | 8     | 0.9824       | 0.9418       | -0.0407   
6136->5919           | 8     | 0.9824       | 0.9828       | 0.0004    
5466->6341           | 8     | 0.9824       | 0.9823       | -0.0001   
5606->6007           | 8     | 0.9824       | 0.9832       | 0.0008    
5182->5181           | 8     | 0.9824       | 0.9262       | -0.0562   
5181->5956           | 8     | 0.9824       | 0.9262       | -0.0562   
5442->5025           | 8     | 0.9824       | 0.9824       | -0.0000   
5490->5202           | 8     | 0.9824       | 0.9827       | 0.0002    
5588->5124           | 8     | 0.9824       | 0.9824       | -0.0001   
5025->5026           | 8     | 0.9824       | 0.9824       | -0.0000   
5202->5307           | 8     | 0.9824       | 0.9827       | 0.0002    
5124->5463           | 8     | 0.9824       | 0.9824       | -0.0001   
5026->5364           | 8     | 0.9824       | 0.9824       | -0.0000   
5119->5950           | 8     | 0.9824       | 0.9820       | -0.0005   
6748->7510           | 8     | 0.9824       | 0.7898       | -0.1926   
7587->6025           | 8     | 0.9824       | 0.6425       | -0.3400   
7325->7208           | 8     | 0.9824       | 0.8728       | -0.1096   
7346->7657           | 8     | 0.9824       | 0.9827       | 0.0003    
7404->7380           | 8     | 0.9824       | 0.9847       | 0.0022    
6865->6866           | 8     | 0.9824       | 0.9824       | -0.0000   
6866->6867           | 8     | 0.9824       | 0.9824       | -0.0000   
7721->7932           | 8     | 0.9824       | 0.9817       | -0.0007   
7945->7748           | 8     | 0.9824       | 0.9831       | 0.0006    
7939->7987           | 8     | 0.9824       | 0.9810       | -0.0014   
7117->7377           | 7     | 0.9862       | 0.7533       | -0.2329   
7220->7195           | 7     | 0.9862       | 0.9854       | -0.0008   
6215->5740           | 7     | 0.9862       | 0.7899       | -0.1963   
5627->6272           | 7     | 0.9862       | 0.9882       | 0.0020    
5349->5759           | 7     | 0.9862       | 0.9622       | -0.0240   
5919->5838           | 7     | 0.9862       | 0.9858       | -0.0004   
6341->4992           | 7     | 0.9862       | 0.9863       | 0.0001    
6007->6097           | 7     | 0.9862       | 0.9850       | -0.0012   
5956->5180           | 7     | 0.9862       | 0.9856       | -0.0006   
5180->6100           | 7     | 0.9862       | 0.9856       | -0.0006   
5307->5743           | 7     | 0.9862       | 0.9857       | -0.0005   
5463->5123           | 7     | 0.9862       | 0.9862       | -0.0000   
5364->5971           | 7     | 0.9862       | 0.9876       | 0.0014    
5123->5398           | 7     | 0.9862       | 0.9862       | -0.0000   
5950->5756           | 7     | 0.9862       | 0.9865       | 0.0003    
6881->7340           | 7     | 0.9862       | 0.5533       | -0.4329   
7510->7079           | 7     | 0.9862       | 0.8118       | -0.1744   
6025->5529           | 7     | 0.9862       | 0.8327       | -0.1535   
7079->7078           | 7     | 0.9862       | 0.8118       | -0.1744   
7208->6750           | 7     | 0.9862       | 0.9423       | -0.0439   
7078->7602           | 7     | 0.9862       | 0.8118       | -0.1744   
7657->7192           | 7     | 0.9862       | 0.9857       | -0.0005   
6757->6848           | 7     | 0.9862       | 0.5201       | -0.4661   
6848->7660           | 7     | 0.9862       | 0.5201       | -0.4661   
7380->7198           | 7     | 0.9862       | 0.9867       | 0.0005    
6813->7645           | 7     | 0.9862       | 0.9728       | -0.0134   
6867->7528           | 7     | 0.9862       | 0.9862       | 0.0000    
7038->7021           | 7     | 0.9862       | 0.5914       | -0.3948   
7021->7980           | 7     | 0.9862       | 0.5914       | -0.3948   
7932->7736           | 7     | 0.9862       | 0.9865       | 0.0003    
7748->6921           | 7     | 0.9862       | 0.9863       | 0.0001    
6921->7712           | 7     | 0.9862       | 0.9863       | 0.0001    
7987->7977           | 7     | 0.9862       | 0.9869       | 0.0007    
7377->7108           | 6     | 0.9896       | 0.8330       | -0.1566   
7108->7125           | 6     | 0.9896       | 0.8330       | -0.1566   
7125->7235           | 6     | 0.9896       | 0.8330       | -0.1566   
7195->7307           | 6     | 0.9896       | 0.9892       | -0.0004   
5740->4887           | 6     | 0.9896       | 0.8812       | -0.1084   
4887->6091           | 6     | 0.9896       | 0.8812       | -0.1084   
6272->5865           | 6     | 0.9896       | 0.9915       | 0.0019    
5759->5542           | 6     | 0.9896       | 0.9723       | -0.0173   
5838->5731           | 6     | 0.9896       | 0.9891       | -0.0005   
4992->4991           | 6     | 0.9896       | 0.9897       | 0.0000    
6097->5331           | 6     | 0.9896       | 0.9897       | 0.0001    
6100->5532           | 6     | 0.9896       | 0.9910       | 0.0014    
5743->5201           | 6     | 0.9896       | 0.9898       | 0.0002    
5971->5027           | 6     | 0.9896       | 0.9889       | -0.0007   
5201->5379           | 6     | 0.9896       | 0.9898       | 0.0002    
5027->5560           | 6     | 0.9896       | 0.9889       | -0.0007   
5756->5223           | 6     | 0.9896       | 0.9896       | -0.0000   
5223->5965           | 6     | 0.9896       | 0.9896       | -0.0000   
7340->7469           | 6     | 0.9896       | 0.8933       | -0.0964   
6750->6751           | 6     | 0.9896       | 0.9929       | 0.0033    
7602->7279           | 6     | 0.9896       | 0.9866       | -0.0030   
7192->6810           | 6     | 0.9896       | 0.9899       | 0.0003    
6810->7618           | 6     | 0.9896       | 0.9899       | 0.0003    
7660->7558           | 6     | 0.9896       | 0.5980       | -0.3916   
7198->7516           | 6     | 0.9896       | 0.9888       | -0.0008   
7645->7571           | 6     | 0.9896       | 0.9894       | -0.0002   
7528->7648           | 6     | 0.9896       | 0.9893       | -0.0003   
7980->7963           | 6     | 0.9896       | 0.7740       | -0.2157   
7736->7923           | 6     | 0.9896       | 0.9897       | 0.0001    
7712->7890           | 6     | 0.9896       | 0.9891       | -0.0005   
7977->7804           | 6     | 0.9896       | 0.9891       | -0.0005   
7002->6988           | 6     | 0.9896       | 0.9813       | -0.0083   
7002->7760           | 6     | 0.9896       | 0.9677       | -0.0219   
7235->7364           | 5     | 0.9927       | 0.9395       | -0.0532   
7307->7565           | 5     | 0.9927       | 0.9921       | -0.0006   
5865->5436           | 5     | 0.9927       | 0.9928       | 0.0001    
4891->6022           | 5     | 0.9927       | 0.5802       | -0.4125   
5542->4949           | 5     | 0.9927       | 0.9990       | 0.0063    
5731->5775           | 5     | 0.9927       | 0.9925       | -0.0002   
5331->6073           | 5     | 0.9927       | 0.9926       | -0.0001   
5127->5159           | 5     | 0.9927       | 0.9708       | -0.0219   
5159->5160           | 5     | 0.9927       | 0.9708       | -0.0219   
5532->5179           | 5     | 0.9927       | 0.9926       | -0.0001   
5179->6076           | 5     | 0.9927       | 0.9926       | -0.0001   
5398->5451           | 5     | 0.9927       | 0.9927       | 0.0000    
5379->6207           | 5     | 0.9927       | 0.9929       | 0.0002    
5066->5892           | 5     | 0.9927       | 0.5112       | -0.4815   
5560->6061           | 5     | 0.9927       | 0.9928       | 0.0001    
5064->5370           | 5     | 0.9927       | 0.5640       | -0.4287   
5965->5222           | 5     | 0.9927       | 0.9931       | 0.0005    
6827->7519           | 5     | 0.9927       | 0.5069       | -0.4858   
7469->7639           | 5     | 0.9927       | 0.9758       | -0.0169   
5529->6307           | 5     | 0.9927       | 0.9912       | -0.0015   
6751->6752           | 5     | 0.9927       | 0.9948       | 0.0022    
7279->7077           | 5     | 0.9927       | 0.9937       | 0.0010    
7077->7076           | 5     | 0.9927       | 0.9937       | 0.0010    
7076->7319           | 5     | 0.9927       | 0.9937       | 0.0010    
7618->7367           | 5     | 0.9927       | 0.9923       | -0.0004   
7558->7313           | 5     | 0.9927       | 0.7193       | -0.2734   
7516->7160           | 5     | 0.9927       | 0.9923       | -0.0004   
7571->6832           | 5     | 0.9927       | 0.9955       | 0.0029    
7648->7257           | 5     | 0.9927       | 0.9928       | 0.0001    
7038->7020           | 5     | 0.9927       | 0.7179       | -0.2748   
7020->7793           | 5     | 0.9927       | 0.7179       | -0.2748   
7963->7703           | 5     | 0.9927       | 0.9897       | -0.0030   
7923->7936           | 5     | 0.9927       | 0.9927       | 0.0000    
7890->7836           | 5     | 0.9927       | 0.9928       | 0.0001    
7804->6936           | 5     | 0.9927       | 0.9927       | 0.0001    
6936->6937           | 5     | 0.9927       | 0.9927       | 0.0001    
6937->7893           | 5     | 0.9927       | 0.9927       | 0.0001    
7364->7630           | 4     | 0.9953       | 0.9887       | -0.0066   
7565->7682           | 4     | 0.9953       | 0.9955       | 0.0002    
6091->4886           | 4     | 0.9953       | 0.9948       | -0.0006   
4886->6146           | 4     | 0.9953       | 0.9948       | -0.0006   
5436->4889           | 4     | 0.9953       | 0.9946       | -0.0007   
6022->6224           | 4     | 0.9953       | 0.6854       | -0.3099   
5775->6257           | 4     | 0.9953       | 0.9954       | 0.0001    
4991->5313           | 4     | 0.9953       | 0.9953       | -0.0001   
5216->5609           | 4     | 0.9953       | 0.9072       | -0.0881   
6073->5904           | 4     | 0.9953       | 0.9955       | 0.0002    
5160->5938           | 4     | 0.9953       | 0.9940       | -0.0014   
5451->5122           | 4     | 0.9953       | 0.9953       | -0.0000   
6207->5572           | 4     | 0.9953       | 0.9948       | -0.0005   
5892->5030           | 4     | 0.9953       | 0.6114       | -0.3840   
6061->5028           | 4     | 0.9953       | 0.9953       | 0.0000    
5370->5346           | 4     | 0.9953       | 0.7271       | -0.2682   
5222->5415           | 4     | 0.9953       | 0.9951       | -0.0002   
7519->7475           | 4     | 0.9953       | 0.7564       | -0.2389   
6784->7673           | 4     | 0.9953       | 0.6257       | -0.3696   
7639->7484           | 4     | 0.9953       | 0.9990       | 0.0037    
6307->7254           | 4     | 0.9953       | 0.9973       | 0.0020    
6752->6753           | 4     | 0.9953       | 0.9954       | 0.0000    
7319->7075           | 4     | 0.9953       | 0.9955       | 0.0002    
7075->7241           | 4     | 0.9953       | 0.9955       | 0.0002    
7367->7355           | 4     | 0.9953       | 0.9957       | 0.0003    
7313->7173           | 4     | 0.9953       | 0.8884       | -0.1069   
7160->7358           | 4     | 0.9953       | 0.9954       | 0.0001    
7257->7389           | 4     | 0.9953       | 0.9954       | 0.0000    
7793->7019           | 4     | 0.9953       | 0.7509       | -0.2444   
7019->7018           | 4     | 0.9953       | 0.7509       | -0.2444   
7703->7899           | 4     | 0.9953       | 0.9973       | 0.0020    
7018->7017           | 4     | 0.9953       | 0.7509       | -0.2444   
7017->7016           | 4     | 0.9953       | 0.7509       | -0.2444   
6898->7097           | 4     | 0.9953       | 0.9420       | -0.0533   
7097->7096           | 4     | 0.9953       | 0.9420       | -0.0533   
7096->7095           | 4     | 0.9953       | 0.9420       | -0.0533   
7095->7094           | 4     | 0.9953       | 0.9420       | -0.0533   
7094->7093           | 4     | 0.9953       | 0.9420       | -0.0533   
7093->7697           | 4     | 0.9953       | 0.9420       | -0.0533   
7936->8009           | 4     | 0.9953       | 0.9953       | -0.0001   
6960->7796           | 4     | 0.9953       | 0.8592       | -0.1361   
7836->6922           | 4     | 0.9953       | 0.9953       | -0.0000   
6922->7715           | 4     | 0.9953       | 0.9953       | -0.0000   
7893->7848           | 4     | 0.9953       | 0.9953       | 0.0000    
6988->6967           | 4     | 0.9953       | 0.9898       | -0.0055   
7760->6993           | 4     | 0.9953       | 0.9955       | 0.0002    
6967->6968           | 4     | 0.9953       | 0.9898       | -0.0055   
6993->6994           | 4     | 0.9953       | 0.9955       | 0.0002    
6968->7996           | 4     | 0.9953       | 0.9898       | -0.0055   
7137->7663           | 3     | 0.9975       | 0.4165       | -0.5810   
7630->7383           | 3     | 0.9975       | 1.0000       | 0.0025    
7682->7608           | 3     | 0.9975       | 0.9976       | 0.0000    
6146->4885           | 3     | 0.9975       | 0.9982       | 0.0007    
4885->6079           | 3     | 0.9975       | 0.9982       | 0.0007    
4889->5472           | 3     | 0.9975       | 0.9976       | 0.0000    
6224->4890           | 3     | 0.9975       | 0.9974       | -0.0002   
4949->5749           | 3     | 0.9975       | 0.9977       | 0.0001    
6257->5871           | 3     | 0.9975       | 0.9977       | 0.0002    
5313->5910           | 3     | 0.9975       | 0.9976       | 0.0001    
4963->6191           | 3     | 0.9975       | 0.1682       | -0.8293   
5609->6319           | 3     | 0.9975       | 0.9961       | -0.0015   
5194->5785           | 3     | 0.9975       | 0.6102       | -0.3874   
5114->8022           | 3     | 0.9975       | 0.7301       | -0.2674   
5034->5166           | 3     | 0.9975       | 0.6007       | -0.3968   
5904->5922           | 3     | 0.9975       | 0.9977       | 0.0001    
5166->5340           | 3     | 0.9975       | 0.6007       | -0.3968   
5938->5161           | 3     | 0.9975       | 0.9981       | 0.0006    
5161->6028           | 3     | 0.9975       | 0.9981       | 0.0006    
6076->5822           | 3     | 0.9975       | 0.9973       | -0.0002   
5122->5825           | 3     | 0.9975       | 0.9976       | 0.0000    
5572->5200           | 3     | 0.9975       | 0.9977       | 0.0001    
5030->5992           | 3     | 0.9975       | 0.8019       | -0.1956   
5084->5058           | 3     | 0.9975       | 0.9875       | -0.0100   
5084->6016           | 3     | 0.9975       | 0.9828       | -0.0147   
5084->6323           | 3     | 0.9975       | 0.9836       | -0.0140   
5028->5794           | 3     | 0.9975       | 0.9975       | -0.0000   
5200->6152           | 3     | 0.9975       | 0.9977       | 0.0001    
5058->5059           | 3     | 0.9975       | 0.9875       | -0.0100   
5346->5797           | 3     | 0.9975       | 0.8716       | -0.1259   
5415->6139           | 3     | 0.9975       | 0.9972       | -0.0003   
7475->7144           | 3     | 0.9975       | 0.8879       | -0.1097   
7673->7147           | 3     | 0.9975       | 0.9796       | -0.0180   
7484->7217           | 3     | 0.9975       | 0.9985       | 0.0009    
7254->5316           | 3     | 0.9975       | 0.9972       | -0.0003   
6758->7552           | 3     | 0.9975       | 0.1050       | -0.8926   
6753->7071           | 3     | 0.9975       | 0.9975       | -0.0001   
7071->7072           | 3     | 0.9975       | 0.9975       | -0.0001   
7072->7460           | 3     | 0.9975       | 0.9975       | -0.0001   
7241->7304           | 3     | 0.9975       | 0.9980       | 0.0005    
7355->7481           | 3     | 0.9975       | 0.9972       | -0.0003   
7173->6847           | 3     | 0.9975       | 0.9975       | -0.0001   
6813->7431           | 3     | 0.9975       | 0.9819       | -0.0156   
6847->7590           | 3     | 0.9975       | 0.9975       | -0.0001   
7358->7463           | 3     | 0.9975       | 0.9982       | 0.0006    
6832->7395           | 3     | 0.9975       | 0.9948       | -0.0028   
7899->7877           | 3     | 0.9975       | 0.9976       | 0.0000    
7016->7751           | 3     | 0.9975       | 0.9086       | -0.0890   
7697->7092           | 3     | 0.9975       | 0.9975       | 0.0000    
8009->7768           | 3     | 0.9975       | 0.9976       | 0.0001    
7796->7842           | 3     | 0.9975       | 0.9945       | -0.0030   
7715->6923           | 3     | 0.9975       | 0.9975       | 0.0000    
6949->7999           | 3     | 0.9975       | 0.9038       | -0.0937   
6923->7046           | 3     | 0.9975       | 0.9975       | 0.0000    
7046->7969           | 3     | 0.9975       | 0.9975       | 0.0000    
7848->7914           | 3     | 0.9975       | 0.9975       | -0.0000   
6994->6995           | 3     | 0.9975       | 0.9976       | 0.0000    
7996->6969           | 3     | 0.9975       | 0.9976       | 0.0001    
6969->7790           | 3     | 0.9975       | 0.9976       | 0.0001    
7663->7500           | 2     | 0.9993       | 0.5537       | -0.4455   
7383->7451           | 2     | 0.9993       | 1.0000       | 0.0007    
7608->7410           | 2     | 0.9993       | 0.9993       | 0.0000    
6079->5478           | 2     | 0.9993       | 0.9988       | -0.0005   
5472->5578           | 2     | 0.9993       | 0.9993       | 0.0000    
4890->5699           | 2     | 0.9993       | 0.9995       | 0.0002    
5016->6231           | 2     | 0.9993       | 0.4256       | -0.5736   
4949->4926           | 2     | 0.9993       | 0.9994       | 0.0001    
4926->6221           | 2     | 0.9993       | 0.9994       | 0.0001    
5871->6210           | 2     | 0.9993       | 0.9993       | -0.0000   
5910->6103           | 2     | 0.9993       | 0.9992       | -0.0000   
6191->5721           | 2     | 0.9993       | 0.2414       | -0.7578   
6319->6260           | 2     | 0.9993       | 1.0000       | 0.0007    
8022->8026           | 2     | 0.9993       | 0.9514       | -0.0479   
5922->5511           | 2     | 0.9993       | 0.9991       | -0.0002   
5340->5165           | 2     | 0.9993       | 0.8058       | -0.1934   
5165->5164           | 2     | 0.9993       | 0.8058       | -0.1934   
5164->6200           | 2     | 0.9993       | 0.8058       | -0.1934   
6028->6088           | 2     | 0.9993       | 0.9992       | -0.0001   
5822->5430           | 2     | 0.9993       | 0.9994       | 0.0001    
5119->5120           | 2     | 0.9993       | 0.9992       | -0.0001   
5825->5121           | 2     | 0.9993       | 0.9993       | -0.0000   
5120->5535           | 2     | 0.9993       | 0.9992       | -0.0001   
5992->5591           | 2     | 0.9993       | 0.9988       | -0.0004   
6016->5874           | 2     | 0.9993       | 0.9988       | -0.0004   
6323->5702           | 2     | 0.9993       | 0.9988       | -0.0005   
5121->5816           | 2     | 0.9993       | 0.9993       | -0.0000   
5794->5029           | 2     | 0.9993       | 0.9993       | -0.0000   
6152->5844           | 2     | 0.9993       | 0.9991       | -0.0002   
5059->5060           | 2     | 0.9993       | 0.9990       | -0.0002   
5064->5810           | 2     | 0.9993       | 0.0500       | -0.9493   
5060->5061           | 2     | 0.9993       | 0.9990       | -0.0002   
5061->5548           | 2     | 0.9993       | 0.9990       | -0.0002   
5797->5980           | 2     | 0.9993       | 0.9994       | 0.0001    
6139->5696           | 2     | 0.9993       | 0.9994       | 0.0001    
7144->6795           | 2     | 0.9993       | 0.9993       | 0.0000    
7147->7581           | 2     | 0.9993       | 0.9996       | 0.0004    
