Loading network for case 'demoVerbundnetz_SimulationNeu' from data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus...
Loading VICUS file: data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus
Parsed Simultaneity Spline: 63 points.
data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus
Found peak day: day 24 (hours 552-575) with peak=7400.0000
Force-selected profile: Residential_SingleFamily_HeatingLoad.tsv (peak day extraction, resampled to 96 steps)
Peak day profile plot saved to output/peak_day_profile.png
Created 692 consumers and 1594 relevant optimization edges.

--- Starting Optimization using Scheme 'v3' for demoVerbundnetz_SimulationNeu ---
Initial weighted error (using v3): 6159758.763098
Regularization target: 1.0000
  Iter 0: Obj=6159758.763098 (Fit: 6159758.763098, Reg: 0.000000) | LR: 0.000000
  Iter 200: Obj=12301.247718 (Fit: 12298.841001, Reg: 2.406718) | LR: 0.000038
  Iter 400: Obj=11422.462765 (Fit: 11419.782906, Reg: 2.679859) | LR: 0.000039
  Iter 600: Obj=10549.145482 (Fit: 10546.369508, Reg: 2.775974) | LR: 0.000166
  Iter 800: Obj=11003.698576 (Fit: 11000.863244, Reg: 2.835332) | LR: 0.000046
  Iter 1000: Obj=10419.984850 (Fit: 10417.116684, Reg: 2.868166) | LR: 0.000169
  Iter 1200: Obj=21698.754287 (Fit: 21695.928320, Reg: 2.825967) | LR: 0.000009
  Early stopping at iteration 1357
Final Error: 10395.277981

================================================================================
OPTIMIZATION RESULTS
================================================================================

OPTIMIZED EDGES (n_consumers > 1): 816 edges
--------------------------------------------------------------------------------
Edge ID              | n_e   | Target g(n)  | Achieved g   | Deviation 
7814->6919           | 15    | 0.9485       | 0.9391       | -0.0094   
7799->7742           | 15    | 0.9485       | 0.9372       | -0.0113   
6919->7860           | 15    | 0.9485       | 0.9391       | -0.0094   
7951->7883           | 15    | 0.9485       | 0.8842       | -0.0643   
6949->6965           | 15    | 0.9485       | 0.9513       | 0.0028    
6965->7874           | 15    | 0.9485       | 0.9513       | 0.0028    
5539->5769           | 14    | 0.9540       | 0.6431       | -0.3109   
5998->5687           | 14    | 0.9540       | 0.9398       | -0.0142   
5475->5386           | 14    | 0.9540       | 0.6643       | -0.2897   
5763->5584           | 14    | 0.9540       | 0.8466       | -0.1074   
6181->6313           | 14    | 0.9540       | 0.9473       | -0.0066   
5862->5204           | 14    | 0.9540       | 0.9574       | 0.0034    
5563->5054           | 14    | 0.9540       | 0.9573       | 0.0033    
5054->5660           | 14    | 0.9540       | 0.9573       | 0.0033    
5727->5983           | 14    | 0.9540       | 0.9499       | -0.0041   
7428->7392           | 14    | 0.9540       | 0.9246       | -0.0293   
7232->7531           | 14    | 0.9540       | 0.6177       | -0.3363   
7407->6863           | 14    | 0.9540       | 0.9579       | 0.0040    
7438->7679           | 14    | 0.9540       | 0.9584       | 0.0044    
7742->7727           | 14    | 0.9540       | 0.9433       | -0.0107   
7860->7035           | 14    | 0.9540       | 0.9709       | 0.0169    
7883->6935           | 14    | 0.9540       | 0.9009       | -0.0531   
6935->7694           | 14    | 0.9540       | 0.9009       | -0.0531   
7874->7810           | 14    | 0.9540       | 0.9544       | 0.0004    
4941->4927           | 13    | 0.9593       | 0.5206       | -0.4386   
4927->5734           | 13    | 0.9593       | 0.5206       | -0.4386   
5769->5424           | 13    | 0.9593       | 0.6874       | -0.2719   
5687->5663           | 13    | 0.9593       | 0.9572       | -0.0021   
5386->6052           | 13    | 0.9593       | 0.7457       | -0.2136   
5584->5889           | 13    | 0.9593       | 0.8845       | -0.0748   
6313->5505           | 13    | 0.9593       | 0.9591       | -0.0002   
5204->5499           | 13    | 0.9593       | 0.9569       | -0.0024   
5660->6244           | 13    | 0.9593       | 0.9654       | 0.0061    
5983->5118           | 13    | 0.9593       | 0.9651       | 0.0058    
5118->5655           | 13    | 0.9593       | 0.9651       | 0.0058    
7392->6809           | 13    | 0.9593       | 0.9511       | -0.0082   
6809->7413           | 13    | 0.9593       | 0.9511       | -0.0082   
7531->7491           | 13    | 0.9593       | 0.6850       | -0.2742   
6863->7448           | 13    | 0.9593       | 0.9593       | -0.0000   
7679->7454           | 13    | 0.9593       | 0.9663       | 0.0070    
7694->7957           | 13    | 0.9593       | 0.9453       | -0.0140   
7810->6966           | 13    | 0.9593       | 0.9739       | 0.0146    
6966->7917           | 13    | 0.9593       | 0.9739       | 0.0146    
7114->7107           | 12    | 0.9644       | 0.5866       | -0.3778   
7107->7503           | 12    | 0.9644       | 0.5866       | -0.3778   
5734->5932           | 12    | 0.9644       | 0.5549       | -0.4095   
5663->5944           | 12    | 0.9644       | 0.9686       | 0.0042    
6052->5669           | 12    | 0.9644       | 0.8364       | -0.1280   
5889->5284           | 12    | 0.9644       | 0.9354       | -0.0290   
5505->5126           | 12    | 0.9644       | 0.9655       | 0.0011    
5126->5125           | 12    | 0.9644       | 0.9655       | 0.0011    
6244->5597           | 12    | 0.9644       | 0.9765       | 0.0121    
5655->5959           | 12    | 0.9644       | 0.9724       | 0.0080    
7491->7568           | 12    | 0.9644       | 0.7930       | -0.1714   
7448->6864           | 12    | 0.9644       | 0.9632       | -0.0012   
6864->7248           | 12    | 0.9644       | 0.9632       | -0.0012   
7454->7599           | 12    | 0.9644       | 0.9786       | 0.0142    
7727->7685           | 12    | 0.9644       | 0.9685       | 0.0041    
7957->7870           | 12    | 0.9644       | 0.9721       | 0.0077    
7917->7002           | 12    | 0.9644       | 0.9743       | 0.0099    
7503->7374           | 11    | 0.9693       | 0.6625       | -0.3068   
5932->5746           | 11    | 0.9693       | 0.5742       | -0.3951   
5424->6238           | 11    | 0.9693       | 0.8117       | -0.1576   
5944->5779           | 11    | 0.9693       | 0.9774       | 0.0081    
5669->5376           | 11    | 0.9693       | 0.9432       | -0.0261   
5284->5408           | 11    | 0.9693       | 0.9360       | -0.0333   
5499->5953           | 11    | 0.9693       | 0.9717       | 0.0024    
5125->6130           | 11    | 0.9693       | 0.9737       | 0.0044    
5597->6347           | 11    | 0.9693       | 0.9807       | 0.0114    
5959->5119           | 11    | 0.9693       | 0.9753       | 0.0060    
7413->7276           | 11    | 0.9693       | 0.9671       | -0.0022   
7568->7541           | 11    | 0.9693       | 0.8135       | -0.1558   
7248->7334           | 11    | 0.9693       | 0.9656       | -0.0037   
7599->7624           | 11    | 0.9693       | 0.9785       | 0.0092    
7035->6920           | 11    | 0.9693       | 0.9746       | 0.0053    
7685->7730           | 11    | 0.9693       | 0.9770       | 0.0077    
6920->7903           | 11    | 0.9693       | 0.9746       | 0.0053    
7870->7718           | 11    | 0.9693       | 0.9766       | 0.0073    
7374->7445           | 10    | 0.9740       | 0.7633       | -0.2106   
4905->4888           | 10    | 0.9740       | 0.5584       | -0.4156   
4888->5427           | 10    | 0.9740       | 0.5584       | -0.4156   
5746->6304           | 10    | 0.9740       | 0.5943       | -0.3797   
6238->5367           | 10    | 0.9740       | 0.8839       | -0.0901   
5779->5517           | 10    | 0.9740       | 0.9829       | 0.0089    
5376->6173           | 10    | 0.9740       | 0.9590       | -0.0150   
5408->6019           | 10    | 0.9740       | 0.9324       | -0.0416   
5953->5203           | 10    | 0.9740       | 0.9720       | -0.0019   
5203->5493           | 10    | 0.9740       | 0.9720       | -0.0019   
6130->6310           | 10    | 0.9740       | 0.9745       | 0.0005    
6347->5055           | 10    | 0.9740       | 0.9836       | 0.0097    
5055->5056           | 10    | 0.9740       | 0.9836       | 0.0097    
5056->6178           | 10    | 0.9740       | 0.9836       | 0.0097    
7276->7263           | 10    | 0.9740       | 0.9876       | 0.0137    
7541->7416           | 10    | 0.9740       | 0.9301       | -0.0438   
7334->6865           | 10    | 0.9740       | 0.9795       | 0.0056    
7624->6813           | 10    | 0.9740       | 0.9785       | 0.0045    
7730->7059           | 10    | 0.9740       | 0.9856       | 0.0116    
7903->7948           | 10    | 0.9740       | 0.9780       | 0.0041    
7718->7887           | 10    | 0.9740       | 0.9829       | 0.0089    
7445->7140           | 9     | 0.9783       | 0.9076       | -0.0707   
5427->5448           | 9     | 0.9783       | 0.6123       | -0.3661   
6304->6031           | 9     | 0.9783       | 0.6171       | -0.3612   
5367->6136           | 9     | 0.9783       | 0.9290       | -0.0494   
5517->5466           | 9     | 0.9783       | 0.9873       | 0.0090    
6173->5094           | 9     | 0.9783       | 0.9835       | 0.0052    
5094->5606           | 9     | 0.9783       | 0.9835       | 0.0052    
5194->5183           | 9     | 0.9783       | 0.8453       | -0.1330   
5183->5182           | 9     | 0.9783       | 0.8453       | -0.1330   
6019->5024           | 9     | 0.9783       | 0.9311       | -0.0472   
5024->5442           | 9     | 0.9783       | 0.9311       | -0.0472   
5493->5490           | 9     | 0.9783       | 0.9734       | -0.0049   
6310->5588           | 9     | 0.9783       | 0.9819       | 0.0036    
6178->5057           | 9     | 0.9783       | 0.9886       | 0.0103    
5057->5084           | 9     | 0.9783       | 0.9886       | 0.0103    
5240->5241           | 9     | 0.9783       | 0.5143       | -0.4640   
5241->7587           | 9     | 0.9783       | 0.5143       | -0.4640   
6748->6749           | 9     | 0.9783       | 0.7290       | -0.2493   
6749->7325           | 9     | 0.9783       | 0.7290       | -0.2493   
7263->7346           | 9     | 0.9783       | 0.9887       | 0.0104    
7416->7404           | 9     | 0.9783       | 0.9522       | -0.0262   
7059->7721           | 9     | 0.9783       | 0.9871       | 0.0087    
7948->7945           | 9     | 0.9783       | 0.9809       | 0.0026    
7887->7939           | 9     | 0.9783       | 0.9853       | 0.0070    
7140->7220           | 8     | 0.9824       | 0.9189       | -0.0635   
4905->6215           | 8     | 0.9824       | 0.2677       | -0.7147   
5448->5627           | 8     | 0.9824       | 0.7182       | -0.2642   
6031->5349           | 8     | 0.9824       | 0.6419       | -0.3405   
6136->5919           | 8     | 0.9824       | 0.9634       | -0.0190   
5466->6341           | 8     | 0.9824       | 0.9899       | 0.0075    
5606->6007           | 8     | 0.9824       | 0.9927       | 0.0103    
5182->5181           | 8     | 0.9824       | 0.9261       | -0.0563   
5181->5956           | 8     | 0.9824       | 0.9261       | -0.0563   
5442->5025           | 8     | 0.9824       | 0.9913       | 0.0089    
5490->5202           | 8     | 0.9824       | 0.9762       | -0.0062   
5588->5124           | 8     | 0.9824       | 0.9845       | 0.0021    
5025->5026           | 8     | 0.9824       | 0.9913       | 0.0089    
5202->5307           | 8     | 0.9824       | 0.9762       | -0.0062   
5124->5463           | 8     | 0.9824       | 0.9845       | 0.0021    
5026->5364           | 8     | 0.9824       | 0.9913       | 0.0089    
5119->5950           | 8     | 0.9824       | 0.9825       | 0.0001    
6748->7510           | 8     | 0.9824       | 0.7607       | -0.2218   
7587->6025           | 8     | 0.9824       | 0.5506       | -0.4318   
7325->7208           | 8     | 0.9824       | 0.8752       | -0.1072   
7346->7657           | 8     | 0.9824       | 0.9893       | 0.0068    
7404->7380           | 8     | 0.9824       | 0.9710       | -0.0114   
6865->6866           | 8     | 0.9824       | 0.9859       | 0.0035    
6866->6867           | 8     | 0.9824       | 0.9859       | 0.0035    
7721->7932           | 8     | 0.9824       | 0.9872       | 0.0047    
7945->7748           | 8     | 0.9824       | 0.9805       | -0.0019   
7939->7987           | 8     | 0.9824       | 0.9849       | 0.0025    
7117->7377           | 7     | 0.9862       | 0.5265       | -0.4597   
7220->7195           | 7     | 0.9862       | 0.9385       | -0.0477   
6215->5740           | 7     | 0.9862       | 0.2914       | -0.6948   
5627->6272           | 7     | 0.9862       | 0.7929       | -0.1933   
5349->5759           | 7     | 0.9862       | 0.6541       | -0.3321   
5919->5838           | 7     | 0.9862       | 0.9834       | -0.0028   
6341->4992           | 7     | 0.9862       | 0.9912       | 0.0050    
6007->6097           | 7     | 0.9862       | 0.9942       | 0.0080    
5956->5180           | 7     | 0.9862       | 0.9788       | -0.0074   
5180->6100           | 7     | 0.9862       | 0.9788       | -0.0074   
5307->5743           | 7     | 0.9862       | 0.9773       | -0.0089   
5463->5123           | 7     | 0.9862       | 0.9870       | 0.0008    
5364->5971           | 7     | 0.9862       | 0.9915       | 0.0053    
5123->5398           | 7     | 0.9862       | 0.9870       | 0.0008    
5950->5756           | 7     | 0.9862       | 0.9875       | 0.0013    
6881->7340           | 7     | 0.9862       | 0.5608       | -0.4254   
7510->7079           | 7     | 0.9862       | 0.7641       | -0.2221   
6025->5529           | 7     | 0.9862       | 0.6993       | -0.2869   
7079->7078           | 7     | 0.9862       | 0.7641       | -0.2221   
7208->6750           | 7     | 0.9862       | 0.8923       | -0.0939   
7078->7602           | 7     | 0.9862       | 0.7641       | -0.2221   
7657->7192           | 7     | 0.9862       | 0.9892       | 0.0030    
6757->6848           | 7     | 0.9862       | 0.1150       | -0.8712   
6848->7660           | 7     | 0.9862       | 0.1150       | -0.8712   
7380->7198           | 7     | 0.9862       | 0.9837       | -0.0024   
6813->7645           | 7     | 0.9862       | 0.9813       | -0.0049   
6867->7528           | 7     | 0.9862       | 0.9880       | 0.0018    
7038->7021           | 7     | 0.9862       | 0.5596       | -0.4266   
7021->7980           | 7     | 0.9862       | 0.5596       | -0.4266   
7932->7736           | 7     | 0.9862       | 0.9888       | 0.0026    
7748->6921           | 7     | 0.9862       | 0.9798       | -0.0064   
6921->7712           | 7     | 0.9862       | 0.9798       | -0.0064   
7987->7977           | 7     | 0.9862       | 0.9857       | -0.0005   
7377->7108           | 6     | 0.9896       | 0.5805       | -0.4091   
7108->7125           | 6     | 0.9896       | 0.5805       | -0.4091   
7125->7235           | 6     | 0.9896       | 0.5805       | -0.4091   
7195->7307           | 6     | 0.9896       | 0.9620       | -0.0277   
5740->4887           | 6     | 0.9896       | 0.3211       | -0.6685   
4887->6091           | 6     | 0.9896       | 0.3211       | -0.6685   
6272->5865           | 6     | 0.9896       | 0.8503       | -0.1393   
5759->5542           | 6     | 0.9896       | 0.6582       | -0.3314   
5838->5731           | 6     | 0.9896       | 0.9947       | 0.0051    
4992->4991           | 6     | 0.9896       | 0.9912       | 0.0015    
6097->5331           | 6     | 0.9896       | 0.9946       | 0.0050    
6100->5532           | 6     | 0.9896       | 0.9896       | -0.0000   
5743->5201           | 6     | 0.9896       | 0.9814       | -0.0082   
5971->5027           | 6     | 0.9896       | 0.9911       | 0.0015    
5201->5379           | 6     | 0.9896       | 0.9814       | -0.0082   
5027->5560           | 6     | 0.9896       | 0.9911       | 0.0015    
5756->5223           | 6     | 0.9896       | 0.9905       | 0.0009    
5223->5965           | 6     | 0.9896       | 0.9905       | 0.0009    
7340->7469           | 6     | 0.9896       | 0.8750       | -0.1146   
6750->6751           | 6     | 0.9896       | 0.9698       | -0.0198   
7602->7279           | 6     | 0.9896       | 0.9643       | -0.0253   
7192->6810           | 6     | 0.9896       | 0.9902       | 0.0006    
6810->7618           | 6     | 0.9896       | 0.9902       | 0.0006    
7660->7558           | 6     | 0.9896       | 0.1258       | -0.8639   
7198->7516           | 6     | 0.9896       | 0.9868       | -0.0028   
7645->7571           | 6     | 0.9896       | 0.9868       | -0.0028   
7528->7648           | 6     | 0.9896       | 0.9896       | -0.0000   
7980->7963           | 6     | 0.9896       | 0.7241       | -0.2655   
7736->7923           | 6     | 0.9896       | 0.9889       | -0.0007   
7712->7890           | 6     | 0.9896       | 0.9792       | -0.0105   
7977->7804           | 6     | 0.9896       | 0.9853       | -0.0044   
7002->6988           | 6     | 0.9896       | 0.9717       | -0.0180   
7002->7760           | 6     | 0.9896       | 0.9778       | -0.0119   
7235->7364           | 5     | 0.9927       | 0.6526       | -0.3401   
7307->7565           | 5     | 0.9927       | 0.9785       | -0.0142   
5865->5436           | 5     | 0.9927       | 0.8859       | -0.1068   
4891->6022           | 5     | 0.9927       | 0.0500       | -0.9427   
5542->4949           | 5     | 0.9927       | 0.7899       | -0.2028   
5731->5775           | 5     | 0.9927       | 0.9981       | 0.0054    
5331->6073           | 5     | 0.9927       | 0.9944       | 0.0017    
5127->5159           | 5     | 0.9927       | 0.9507       | -0.0420   
5159->5160           | 5     | 0.9927       | 0.9507       | -0.0420   
5532->5179           | 5     | 0.9927       | 0.9964       | 0.0037    
5179->6076           | 5     | 0.9927       | 0.9964       | 0.0037    
5398->5451           | 5     | 0.9927       | 0.9908       | -0.0019   
5379->6207           | 5     | 0.9927       | 0.9821       | -0.0105   
5066->5892           | 5     | 0.9927       | 0.0556       | -0.9371   
5560->6061           | 5     | 0.9927       | 0.9915       | -0.0012   
5064->5370           | 5     | 0.9927       | 0.0504       | -0.9422   
5965->5222           | 5     | 0.9927       | 0.9942       | 0.0015    
6827->7519           | 5     | 0.9927       | 0.4598       | -0.5328   
7469->7639           | 5     | 0.9927       | 0.9024       | -0.0903   
5529->6307           | 5     | 0.9927       | 0.9053       | -0.0874   
6751->6752           | 5     | 0.9927       | 0.9717       | -0.0210   
7279->7077           | 5     | 0.9927       | 0.9764       | -0.0163   
7077->7076           | 5     | 0.9927       | 0.9764       | -0.0163   
7076->7319           | 5     | 0.9927       | 0.9764       | -0.0163   
7618->7367           | 5     | 0.9927       | 0.9899       | -0.0028   
7558->7313           | 5     | 0.9927       | 0.1425       | -0.8501   
7516->7160           | 5     | 0.9927       | 0.9869       | -0.0058   
7571->6832           | 5     | 0.9927       | 0.9889       | -0.0038   
7648->7257           | 5     | 0.9927       | 0.9920       | -0.0007   
7038->7020           | 5     | 0.9927       | 0.5635       | -0.4292   
7020->7793           | 5     | 0.9927       | 0.5635       | -0.4292   
7963->7703           | 5     | 0.9927       | 0.8703       | -0.1223   
7923->7936           | 5     | 0.9927       | 0.9887       | -0.0040   
7890->7836           | 5     | 0.9927       | 0.9841       | -0.0085   
7804->6936           | 5     | 0.9927       | 0.9882       | -0.0044   
6936->6937           | 5     | 0.9927       | 0.9882       | -0.0044   
6937->7893           | 5     | 0.9927       | 0.9882       | -0.0044   
7364->7630           | 4     | 0.9953       | 0.7040       | -0.2914   
7565->7682           | 4     | 0.9953       | 0.9993       | 0.0040    
6091->4886           | 4     | 0.9953       | 0.4310       | -0.5644   
4886->6146           | 4     | 0.9953       | 0.4310       | -0.5644   
5436->4889           | 4     | 0.9953       | 0.9375       | -0.0579   
6022->6224           | 4     | 0.9953       | 0.0500       | -0.9453   
5775->6257           | 4     | 0.9953       | 0.9981       | 0.0027    
4991->5313           | 4     | 0.9953       | 0.9913       | -0.0040   
5216->5609           | 4     | 0.9953       | 0.7917       | -0.2036   
6073->5904           | 4     | 0.9953       | 0.9943       | -0.0011   
5160->5938           | 4     | 0.9953       | 0.9698       | -0.0255   
5451->5122           | 4     | 0.9953       | 0.9924       | -0.0029   
6207->5572           | 4     | 0.9953       | 0.9811       | -0.0142   
5892->5030           | 4     | 0.9953       | 0.0568       | -0.9385   
6061->5028           | 4     | 0.9953       | 0.9915       | -0.0039   
5370->5346           | 4     | 0.9953       | 0.0506       | -0.9448   
5222->5415           | 4     | 0.9953       | 0.9945       | -0.0009   
7519->7475           | 4     | 0.9953       | 0.6717       | -0.3236   
6784->7673           | 4     | 0.9953       | 0.6014       | -0.3939   
7639->7484           | 4     | 0.9953       | 0.9466       | -0.0487   
6307->7254           | 4     | 0.9953       | 0.9524       | -0.0429   
6752->6753           | 4     | 0.9953       | 0.9832       | -0.0121   
7319->7075           | 4     | 0.9953       | 0.9749       | -0.0204   
7075->7241           | 4     | 0.9953       | 0.9749       | -0.0204   
7367->7355           | 4     | 0.9953       | 0.9920       | -0.0033   
7313->7173           | 4     | 0.9953       | 0.1659       | -0.8294   
7160->7358           | 4     | 0.9953       | 0.9866       | -0.0087   
7257->7389           | 4     | 0.9953       | 0.9936       | -0.0018   
7793->7019           | 4     | 0.9953       | 0.5713       | -0.4240   
7019->7018           | 4     | 0.9953       | 0.5713       | -0.4240   
7703->7899           | 4     | 0.9953       | 0.9355       | -0.0598   
7018->7017           | 4     | 0.9953       | 0.5713       | -0.4240   
7017->7016           | 4     | 0.9953       | 0.5713       | -0.4240   
6898->7097           | 4     | 0.9953       | 0.8678       | -0.1276   
7097->7096           | 4     | 0.9953       | 0.8678       | -0.1276   
7096->7095           | 4     | 0.9953       | 0.8678       | -0.1276   
7095->7094           | 4     | 0.9953       | 0.8678       | -0.1276   
7094->7093           | 4     | 0.9953       | 0.8678       | -0.1276   
7093->7697           | 4     | 0.9953       | 0.8678       | -0.1276   
7936->8009           | 4     | 0.9953       | 0.9883       | -0.0071   
6960->7796           | 4     | 0.9953       | 0.9086       | -0.0867   
7836->6922           | 4     | 0.9953       | 0.9840       | -0.0113   
6922->7715           | 4     | 0.9953       | 0.9840       | -0.0113   
7893->7848           | 4     | 0.9953       | 0.9901       | -0.0052   
6988->6967           | 4     | 0.9953       | 0.9823       | -0.0130   
7760->6993           | 4     | 0.9953       | 0.9758       | -0.0196   
6967->6968           | 4     | 0.9953       | 0.9823       | -0.0130   
6993->6994           | 4     | 0.9953       | 0.9758       | -0.0196   
6968->7996           | 4     | 0.9953       | 0.9823       | -0.0130   
7137->7663           | 3     | 0.9975       | 0.0500       | -0.9475   
7630->7383           | 3     | 0.9975       | 0.7273       | -0.2703   
7682->7608           | 3     | 0.9975       | 0.9993       | 0.0018    
6146->4885           | 3     | 0.9975       | 0.5377       | -0.4598   
4885->6079           | 3     | 0.9975       | 0.5377       | -0.4598   
4889->5472           | 3     | 0.9975       | 0.9784       | -0.0192   
6224->4890           | 3     | 0.9975       | 0.0500       | -0.9475   
4949->5749           | 3     | 0.9975       | 0.8685       | -0.1290   
6257->5871           | 3     | 0.9975       | 0.9981       | 0.0005    
5313->5910           | 3     | 0.9975       | 0.9916       | -0.0059   
4963->6191           | 3     | 0.9975       | 0.0500       | -0.9475   
5609->6319           | 3     | 0.9975       | 0.8472       | -0.1503   
5194->5785           | 3     | 0.9975       | 0.1741       | -0.8234   
5114->8022           | 3     | 0.9975       | 0.6147       | -0.3829   
5034->5166           | 3     | 0.9975       | 0.0537       | -0.9438   
5904->5922           | 3     | 0.9975       | 0.9940       | -0.0036   
5166->5340           | 3     | 0.9975       | 0.0537       | -0.9438   
5938->5161           | 3     | 0.9975       | 0.9815       | -0.0160   
5161->6028           | 3     | 0.9975       | 0.9815       | -0.0160   
6076->5822           | 3     | 0.9975       | 0.9965       | -0.0011   
5122->5825           | 3     | 0.9975       | 0.9942       | -0.0033   
5572->5200           | 3     | 0.9975       | 0.9807       | -0.0168   
5030->5992           | 3     | 0.9975       | 0.0591       | -0.9384   
5084->5058           | 3     | 0.9975       | 0.9895       | -0.0080   
5084->6016           | 3     | 0.9975       | 0.9876       | -0.0100   
5084->6323           | 3     | 0.9975       | 0.9884       | -0.0092   
5028->5794           | 3     | 0.9975       | 0.9914       | -0.0061   
5200->6152           | 3     | 0.9975       | 0.9807       | -0.0168   
5058->5059           | 3     | 0.9975       | 0.9895       | -0.0080   
5346->5797           | 3     | 0.9975       | 0.0507       | -0.9468   
5415->6139           | 3     | 0.9975       | 0.9945       | -0.0031   
7475->7144           | 3     | 0.9975       | 0.6944       | -0.3031   
7673->7147           | 3     | 0.9975       | 0.8114       | -0.1861   
7484->7217           | 3     | 0.9975       | 0.9857       | -0.0118   
7254->5316           | 3     | 0.9975       | 0.9772       | -0.0204   
6758->7552           | 3     | 0.9975       | 0.0500       | -0.9475   
6753->7071           | 3     | 0.9975       | 0.9848       | -0.0127   
7071->7072           | 3     | 0.9975       | 0.9848       | -0.0127   
7072->7460           | 3     | 0.9975       | 0.9848       | -0.0127   
7241->7304           | 3     | 0.9975       | 0.9718       | -0.0258   
7355->7481           | 3     | 0.9975       | 0.9914       | -0.0062   
7173->6847           | 3     | 0.9975       | 0.1994       | -0.7981   
6813->7431           | 3     | 0.9975       | 0.9728       | -0.0247   
6847->7590           | 3     | 0.9975       | 0.1994       | -0.7981   
7358->7463           | 3     | 0.9975       | 0.9862       | -0.0114   
6832->7395           | 3     | 0.9975       | 0.9877       | -0.0098   
7899->7877           | 3     | 0.9975       | 0.9909       | -0.0067   
7016->7751           | 3     | 0.9975       | 0.6557       | -0.3419   
7697->7092           | 3     | 0.9975       | 0.9824       | -0.0151   
8009->7768           | 3     | 0.9975       | 0.9880       | -0.0096   
7796->7842           | 3     | 0.9975       | 0.9396       | -0.0580   
7715->6923           | 3     | 0.9975       | 0.9832       | -0.0144   
6949->7999           | 3     | 0.9975       | 0.9103       | -0.0872   
6923->7046           | 3     | 0.9975       | 0.9832       | -0.0144   
7046->7969           | 3     | 0.9975       | 0.9832       | -0.0144   
7848->7914           | 3     | 0.9975       | 0.9903       | -0.0072   
6994->6995           | 3     | 0.9975       | 0.9761       | -0.0215   
7996->6969           | 3     | 0.9975       | 0.9826       | -0.0149   
6969->7790           | 3     | 0.9975       | 0.9826       | -0.0149   
7663->7500           | 2     | 0.9993       | 0.0500       | -0.9493   
7383->7451           | 2     | 0.9993       | 0.7322       | -0.2670   
7608->7410           | 2     | 0.9993       | 0.9993       | 0.0001    
6079->5478           | 2     | 0.9993       | 0.5836       | -0.4157   
5472->5578           | 2     | 0.9993       | 0.9884       | -0.0108   
4890->5699           | 2     | 0.9993       | 0.0500       | -0.9493   
5016->6231           | 2     | 0.9993       | 0.0500       | -0.9493   
4949->4926           | 2     | 0.9993       | 0.7651       | -0.2341   
4926->6221           | 2     | 0.9993       | 0.7651       | -0.2341   
5871->6210           | 2     | 0.9993       | 0.9981       | -0.0012   
5910->6103           | 2     | 0.9993       | 0.9919       | -0.0073   
6191->5721           | 2     | 0.9993       | 0.0500       | -0.9493   
6319->6260           | 2     | 0.9993       | 0.8595       | -0.1398   
8022->8026           | 2     | 0.9993       | 0.6342       | -0.3651   
5922->5511           | 2     | 0.9993       | 0.9933       | -0.0059   
5340->5165           | 2     | 0.9993       | 0.0551       | -0.9442   
5165->5164           | 2     | 0.9993       | 0.0551       | -0.9442   
5164->6200           | 2     | 0.9993       | 0.0551       | -0.9442   
6028->6088           | 2     | 0.9993       | 0.9923       | -0.0070   
5822->5430           | 2     | 0.9993       | 0.9964       | -0.0028   
5119->5120           | 2     | 0.9993       | 0.9922       | -0.0071   
5825->5121           | 2     | 0.9993       | 0.9975       | -0.0018   
5120->5535           | 2     | 0.9993       | 0.9922       | -0.0071   
5992->5591           | 2     | 0.9993       | 0.0621       | -0.9372   
6016->5874           | 2     | 0.9993       | 0.9919       | -0.0074   
6323->5702           | 2     | 0.9993       | 0.9922       | -0.0071   
5121->5816           | 2     | 0.9993       | 0.9975       | -0.0018   
5794->5029           | 2     | 0.9993       | 0.9927       | -0.0065   
6152->5844           | 2     | 0.9993       | 0.9786       | -0.0206   
5059->5060           | 2     | 0.9993       | 0.9890       | -0.0102   
5064->5810           | 2     | 0.9993       | 0.0500       | -0.9493   
5060->5061           | 2     | 0.9993       | 0.9890       | -0.0102   
5061->5548           | 2     | 0.9993       | 0.9890       | -0.0102   
5797->5980           | 2     | 0.9993       | 0.0511       | -0.9481   
6139->5696           | 2     | 0.9993       | 0.9946       | -0.0047   
7144->6795           | 2     | 0.9993       | 0.8687       | -0.1306   
7147->7581           | 2     | 0.9993       | 0.9286       | -0.0707   
7217->6860           | 2     | 0.9993       | 0.9913       | -0.0080   
6884->7535           | 2     | 0.9993       | 0.1500       | -0.8492   
6860->7153           | 2     | 0.9993       | 0.9913       | -0.0080   
5316->5675           | 2     | 0.9993       | 0.9805       | -0.0188   
7552->7651           | 2     | 0.9993       | 0.0500       | -0.9493   
7460->7073           | 2     | 0.9993       | 0.9912       | -0.0080   
7073->7211           | 2     | 0.9993       | 0.9912       | -0.0080   
7304->7513           | 2     | 0.9993       | 0.9689       | -0.0303   
7481->6811           | 2     | 0.9993       | 0.9907       | -0.0085   
7431->7522           | 2     | 0.9993       | 0.9795       | -0.0198   
6811->7525           | 2     | 0.9993       | 0.9907       | -0.0085   
7590->6846           | 2     | 0.9993       | 0.2859       | -0.7133   
6846->6845           | 2     | 0.9993       | 0.2859       | -0.7133   
